Time,Left Shoulder Angle,Right Shoulder Angle,Left Elbow Angle,Right Elbow Angle,Left Hip Angle,Right Hip Angle,Left Knee Angle,Right Knee Angle,"x, y Left Shoulder","x, y Right Shoulder","x, y Left Elbow","x, y Right Elbow","x, y Left Hip","x, y Right Hip","x, y Left Knee","x, y Right Knee","x, y Left Wrist","x, y Right Wrist","x, y Left Ankle","x, y Right Ankle","x, y Nose",Lateral Bending Angle,Leaning
7.273940607273941,7.467199213423692,24.910049625507547,155.2841930019045,118.4293525766973,143.03472627445873,138.69253042532898,203.0700340662165,204.79394544387824,"0.4059804081916809, 0.34485477209091187","0.4995182156562805, 0.41987746953964233","0.3856865167617798, 0.45070624351501465","0.4885273575782776, 0.5292836427688599","0.3300710916519165, 0.5741111636161804","0.39823538064956665, 0.5908192992210388","0.37712207436561584, 0.7135579586029053","0.42375269532203674, 0.7263744473457336","0.40483155846595764, 0.5282841324806213","0.5010127425193787, 0.5377578735351562","0.3646077513694763, 0.875272274017334","0.38172346353530884, 0.8932908177375793","0.5224322080612183, 0.3606777787208557",-23.88189282824381,Leading Side
7.307307307307307,2.795379559932417,25.37860985102414,122.0671725575195,6.428052541063001,143.26309248381136,137.543893861538,201.76054696708945,203.89293502179507,"0.4080556035041809, 0.34409600496292114","0.5067278146743774, 0.4200020432472229","0.3812035024166107, 0.4381299614906311","0.4930211007595062, 0.5312672853469849","0.3301941454410553, 0.5736992359161377","0.39882737398147583, 0.5900163054466248","0.3756214678287506, 0.7134733200073242","0.42301520705223083, 0.7264314889907837","0.4058580994606018, 0.46551576256752014","0.5011032819747925, 0.4974750578403473","0.3650105595588684, 0.8751004338264465","0.3819501996040344, 0.8931371569633484","0.526080310344696, 0.3600494861602783",-24.931326284597535,Leading Side
7.340674007340675,1.351360872538678,27.011436424846245,104.76896177812765,0.2328704929783913,143.12514666729493,137.3657628566616,201.36441117264133,203.44059120777203,"0.4089587330818176, 0.3426300883293152","0.5084340572357178, 0.4202459752559662","0.38006332516670227, 0.43392103910446167","0.496600866317749, 0.5353315472602844","0.32989782094955444, 0.573351263999939","0.39886197447776794, 0.5897353291511536","0.37517815828323364, 0.7130426168441772","0.42236414551734924, 0.7264779806137085","0.41011175513267517, 0.45294079184532166","0.5012314319610596, 0.4884231984615326","0.3655492663383484, 0.8748987913131714","0.38176894187927246, 0.8931533694267273","0.527107834815979, 0.3596433997154236",-25.236115176895037,Leading Side
7.374040707374041,2.5125729174311897,24.996435246649117,85.79753242900644,13.801347285071428,142.08649891164572,137.05035929717278,199.91658491516705,202.4513075865184,"0.4191892743110657, 0.33763226866722107","0.5089294910430908, 0.42204493284225464","0.3839767575263977, 0.4190238118171692","0.49299415946006775, 0.524641215801239","0.3303590714931488, 0.5704721212387085","0.3986321985721588, 0.5866489410400391","0.37373441457748413, 0.712070107460022","0.4210699200630188, 0.7263493537902832","0.44358259439468384, 0.439771831035614","0.5078167915344238, 0.4890846610069275","0.3655337691307068, 0.8747780919075012","0.3816576302051544, 0.8927276730537415","0.526843786239624, 0.3558744490146637",-26.611805294678916,Leading Side
7.407407407407407,2.428906891362512,24.023578694906167,86.69571568874122,15.542803306635523,142.29394747054093,137.03173058254694,199.0732411971948,202.3695906755791,"0.4208219647407532, 0.33596715331077576","0.5085200071334839, 0.42265772819519043","0.3845399022102356, 0.41925445199012756","0.4907531142234802, 0.5242221355438232","0.3306228220462799, 0.5695991516113281","0.3984231948852539, 0.5862149000167847","0.3728674352169037, 0.7113438844680786","0.4206620752811432, 0.7262742519378662","0.445119708776474, 0.44158536195755005","0.507588267326355, 0.48887139558792114","0.3658658266067505, 0.8731688261032104","0.3814752995967865, 0.8914358019828796","0.5267919301986694, 0.35589516162872314",-26.761056912441127,Leading Side
7.440774107440775,3.0237024225110263,19.37849964366292,71.72987896313478,14.971669647831195,143.06381296101705,136.4893750827592,197.11695652609737,202.103928548068,"0.42296844720840454, 0.3339847922325134","0.5140116810798645, 0.4203324317932129","0.39693838357925415, 0.3913571238517761","0.4922621250152588, 0.4992603659629822","0.3307618498802185, 0.5695067644119263","0.3990857005119324, 0.5857835412025452","0.370241641998291, 0.7113288640975952","0.42063388228416443, 0.7261765599250793","0.4456993639469147, 0.39659732580184937","0.4926336705684662, 0.450269877910614","0.3658289313316345, 0.8732491731643677","0.38138964772224426, 0.8911876678466797","0.5265148282051086, 0.3521164059638977",-27.319735304374998,Leading Side
7.474140807474141,7.5371127795654225,18.03839284584205,63.13236287175468,21.94152152065273,143.3621329262752,136.39622031822984,196.57212905730933,202.10588088753656,"0.423555463552475, 0.3323824405670166","0.5160643458366394, 0.4198318421840668","0.39528506994247437, 0.3836129605770111","0.4942153990268707, 0.49109166860580444","0.330805242061615, 0.5696136355400085","0.39943569898605347, 0.5858734846115112","0.36952993273735046, 0.7113239765167236","0.4204545021057129, 0.7261894941329956","0.44142812490463257, 0.3852432370185852","0.4896851181983948, 0.4381991922855377","0.36588916182518005, 0.8732215166091919","0.38063719868659973, 0.8909438848495483","0.5274050235748291, 0.3510408103466034",-27.438295832122673,Leading Side
7.5075075075075075,9.61817357444151,3.949150910733901,60.78962074678467,15.395518070255768,143.64879487662955,137.5254051663575,195.6744339468973,201.83039194524736,"0.42319926619529724, 0.3332558572292328","0.5184381604194641, 0.41442370414733887","0.38979262113571167, 0.3886110186576843","0.4742259979248047, 0.4697643220424652","0.3304937779903412, 0.5686908960342407","0.4005160927772522, 0.5848992466926575","0.3683394193649292, 0.7113405466079712","0.41988396644592285, 0.7262506484985352","0.43567806482315063, 0.3901335597038269","0.48048773407936096, 0.4551730155944824","0.3660334646701813, 0.873265266418457","0.3788216710090637, 0.8905960917472839","0.527152419090271, 0.3479628562927246",-27.424860392882564,Leading Side
7.540874207540875,12.47895205574645,6.591291496684847,56.395541360179806,0.6349231490280061,143.56491950528465,138.24129334473983,195.54075461708857,202.00291737521383,"0.4220547080039978, 0.33401942253112793","0.5188444256782532, 0.41160187125205994","0.3831368386745453, 0.39176005125045776","0.4689595103263855, 0.4691983163356781","0.32989421486854553, 0.5679646730422974","0.40095025300979614, 0.584396481513977","0.3681391179561615, 0.7113611698150635","0.41950955986976624, 0.7262521982192993","0.43141335248947144, 0.39207684993743896","0.48363274335861206, 0.4526313841342926","0.3664233088493347, 0.8732706308364868","0.3770054280757904, 0.8900241851806641","0.527171790599823, 0.34783345460891724",-27.3134097099569,Leading Side
7.574240907574241,14.22254830550886,9.010547516448469,49.18543419809575,12.157936622144472,144.0551780151672,139.48231890665596,194.56030959211589,202.0678760312208,"0.4202071726322174, 0.33388322591781616","0.5226584672927856, 0.40693649649620056","0.37830212712287903, 0.39301568269729614","0.467531681060791, 0.4658810496330261","0.3303336799144745, 0.5667803287506104","0.4029218554496765, 0.5839691758155823","0.3685701787471771, 0.7110556364059448","0.419008731842041, 0.7263748645782471","0.4285760521888733, 0.388183057308197","0.47095006704330444, 0.4601750373840332","0.36936280131340027, 0.8713961839675903","0.37324899435043335, 0.8900166749954224","0.5270355939865112, 0.34202563762664795",-27.082101675587666,Leading Side
7.607607607607608,17.333573165435418,7.335140016218662,46.84736625225584,86.85071541611957,144.2697835453078,140.33209241272328,194.02988345816908,201.8343981747913,"0.41932812333106995, 0.33344513177871704","0.5236396789550781, 0.4055817127227783","0.37483716011047363, 0.3898395299911499","0.46776026487350464, 0.46942514181137085","0.33047759532928467, 0.5656688213348389","0.4041992127895355, 0.5836020708084106","0.36885157227516174, 0.7109804749488831","0.4187358021736145, 0.726494312286377","0.4276196360588074, 0.38533133268356323","0.4636666178703308, 0.46542423963546753","0.37097588181495667, 0.8704689741134644","0.3717624545097351, 0.8900338411331177","0.5272255539894104, 0.3404330313205719",-26.91802555439874,Leading Side
7.640974307640975,16.495840698302324,12.59250260907874,43.95285707306664,53.07881697618214,145.11258181487682,142.9599580834268,193.4852500702095,200.8373584319528,"0.4193119406700134, 0.333861380815506","0.5232831239700317, 0.4022652506828308","0.3769814372062683, 0.3895370364189148","0.46860894560813904, 0.45652151107788086","0.33189985156059265, 0.5645806193351746","0.4076283872127533, 0.582919716835022","0.3688366711139679, 0.7112277746200562","0.4187053143978119, 0.7264603972434998","0.4280794560909271, 0.38162553310394287","0.46513882279396057, 0.43138155341148376","0.37066060304641724, 0.8714818954467773","0.3715461790561676, 0.8864394426345825","0.5287573933601379, 0.3414551913738251",-26.27237605506339,Leading Side
7.674341007674341,15.778057093440957,13.748386173096868,44.46908059322506,52.75557798766849,145.36206061072872,144.01053005115946,193.35214652929892,200.45103877368987,"0.419297993183136, 0.3341662287712097","0.5232909917831421, 0.40091896057128906","0.37812960147857666, 0.3898409903049469","0.46921461820602417, 0.45328307151794434","0.33245059847831726, 0.5639671087265015","0.40897336602211, 0.582640528678894","0.3690170347690582, 0.711337685585022","0.41856592893600464, 0.7264469861984253","0.4283972382545471, 0.38183435797691345","0.4657105803489685, 0.42404475808143616","0.3706493377685547, 0.8717554211616516","0.371141254901886, 0.885177731513977","0.5293081998825073, 0.34209755063056946",-26.050828474950354,Leading Side
7.707707707707708,19.942318555287414,15.991710746846088,36.951481084487874,42.823012005444,147.3963144038732,146.10847744045955,192.46802377341007,199.43647604869855,"0.41796621680259705, 0.3343602120876312","0.5230252146720886, 0.39937645196914673","0.37168583273887634, 0.39010828733444214","0.5063068270683289, 0.4607575833797455","0.33542677760124207, 0.5641743540763855","0.41188281774520874, 0.5826936960220337","0.3690974712371826, 0.7118090987205505","0.41857439279556274, 0.7265225648880005","0.42864784598350525, 0.37659046053886414","0.4801650047302246, 0.41072511672973633","0.37015724182128906, 0.8717918395996094","0.3711671531200409, 0.8838133811950684","0.5292404890060425, 0.33919763565063477",-25.11784781896921,Leading Side
7.741074407741075,18.76903382381233,23.908752640963503,36.55842003412848,34.25951006880517,148.23894440855506,146.9252602692071,192.63149505580355,199.095775172078,"0.4172777235507965, 0.33451396226882935","0.5235754251480103, 0.3985579013824463","0.372672438621521, 0.3913719058036804","0.5157791376113892, 0.46239620447158813","0.3366243243217468, 0.5642415881156921","0.41329050064086914, 0.5830383896827698","0.3691559433937073, 0.7120100259780884","0.41882437467575073, 0.7268805503845215","0.4287387430667877, 0.37600523233413696","0.48658594489097595, 0.40582746267318726","0.36855143308639526, 0.872559666633606","0.37123697996139526, 0.8835819959640503","0.5294395089149475, 0.33151373267173767",-24.748376337885766,Leading Side
7.774441107774441,14.69352393343821,30.540702482738748,49.09652570183484,27.331538570559456,150.3064314141565,147.66482001712538,191.5854281444911,198.9451236263265,"0.4169486165046692, 0.33460310101509094","0.5244204998016357, 0.3985763490200043","0.38416486978530884, 0.3850066661834717","0.5245206952095032, 0.4559329152107239","0.3399108052253723, 0.5668982267379761","0.4156680107116699, 0.5836398005485535","0.3690294325351715, 0.71201491355896","0.4204171299934387, 0.727211058139801","0.428928941488266, 0.37882500886917114","0.4971989691257477, 0.40329509973526","0.36836889386177063, 0.870151162147522","0.3725798726081848, 0.8831872940063477","0.5315231084823608, 0.33295756578445435",-23.99659598171195,Leading Side
7.807807807807809,12.050815608052458,26.62271651225948,55.06062773601363,25.62723666125735,151.17621149996978,147.50863568532588,191.2122288839159,199.5676850800077,"0.41648197174072266, 0.33467230200767517","0.5248289108276367, 0.3988301157951355","0.3880891799926758, 0.38401028513908386","0.5210912823677063, 0.4570252299308777","0.34118616580963135, 0.5682308673858643","0.4167783260345459, 0.5837547779083252","0.3690629005432129, 0.7122448086738586","0.42227354645729065, 0.727202296257019","0.42899519205093384, 0.3804170787334442","0.4999147951602936, 0.4044860005378723","0.36835676431655884, 0.8696767687797546","0.37386900186538696, 0.8819087147712708","0.532684862613678, 0.33358052372932434",-23.659246914886555,Leading Side
7.841174507841175,13.683960250475817,24.307224518030917,60.89356995120385,26.244921741911558,152.73248993609434,148.16824174274885,190.44763124527395,198.42771636409356,"0.4154411256313324, 0.3347030580043793","0.5258077383041382, 0.398656964302063","0.38788583874702454, 0.38081425428390503","0.5197403430938721, 0.45827794075012207","0.3433019816875458, 0.568065881729126","0.41897130012512207, 0.5828261971473694","0.3690853714942932, 0.7129648923873901","0.42326802015304565, 0.7264339327812195","0.4293288588523865, 0.38208436965942383","0.49891170859336853, 0.40237346291542053","0.36810603737831116, 0.8696991801261902","0.37735405564308167, 0.8793379068374634","0.5326296091079712, 0.3319724202156067",-23.202447689277072,Leading Side
7.874541207874541,13.154560890533364,22.52123698538168,62.34781348654482,26.76241004889571,153.55654276901825,148.6668691872129,189.9881902525773,197.83254270771732,"0.4148979187011719, 0.334637850522995","0.5257195234298706, 0.3983166813850403","0.38772985339164734, 0.3817039132118225","0.517931342124939, 0.4588255286216736","0.34430813789367676, 0.5678483247756958","0.42018771171569824, 0.582172155380249","0.3691104054450989, 0.7144402861595154","0.4239029288291931, 0.7262028455734253","0.4294864237308502, 0.38341224193573","0.4983622431755066, 0.40334296226501465","0.36806559562683105, 0.8698803186416626","0.37926000356674194, 0.8783280253410339","0.5317237377166748, 0.33028367161750793",-22.893709042462383,Leading Side
7.907907907907909,13.811270972787588,24.86718508110601,64.46550074847352,26.669459296405936,155.1012422076182,149.53200620104562,189.6363087358154,197.6855458025956,"0.41439905762672424, 0.33464211225509644","0.5254526138305664, 0.3975493311882019","0.38734379410743713, 0.3817974925041199","0.5210005044937134, 0.4563102126121521","0.34745246171951294, 0.5675961375236511","0.4226776659488678, 0.5814433693885803","0.3702564835548401, 0.7138020992279053","0.4258649945259094, 0.7254441976547241","0.4208069443702698, 0.3843197226524353","0.49967604875564575, 0.40441036224365234","0.36816030740737915, 0.8695257902145386","0.38083940744400024, 0.8782550692558289","0.5301092267036438, 0.32636216282844543",-22.153914481947446,Leading Side
7.941274607941275,16.766174494041447,25.283576060073184,58.02046387357313,26.95139739356983,155.85939562508102,149.97705969287324,189.17235991587427,197.49873161941775,"0.4141288697719574, 0.3346482813358307","0.5253263115882874, 0.396517813205719","0.3868979513645172, 0.377454936504364","0.5216019153594971, 0.4558892846107483","0.3489128351211548, 0.5667271018028259","0.4241591989994049, 0.5799855589866638","0.3707374036312103, 0.7137271761894226","0.42706403136253357, 0.7247069478034973","0.41771167516708374, 0.3777143955230713","0.4991617798805237, 0.4039384722709656","0.3687592148780823, 0.869504451751709","0.3820238411426544, 0.8782463073730469","0.5300320386886597, 0.3253439962863922",-21.820962166556164,Leading Side
7.974641307974641,35.74996224051495,1.7911091832382935,8.872869611100228,39.34508785830142,157.4184102778126,149.81685357331622,187.48124452141892,197.24058730912807,"0.41248640418052673, 0.3355928063392639","0.5252102613449097, 0.3947468400001526","0.36711880564689636, 0.3727312386035919","0.502609372138977, 0.4391963481903076","0.35148030519485474, 0.5641337633132935","0.42535996437072754, 0.5768047571182251","0.371616929769516, 0.7143368124961853","0.42906731367111206, 0.7242406606674194","0.3940679430961609, 0.3426145911216736","0.49258023500442505, 0.3935564458370209","0.37203627824783325, 0.8698967099189758","0.3860894441604614, 0.8761196136474609","0.529983639717102, 0.3230321705341339",-21.393280956398478,Leading Side
8.008008008008009,38.404867432340446,3.426398792831162,15.40773807864739,41.0130776429444,157.99988608530293,149.48223830938747,187.08193158861783,197.3365118065621,"0.41178837418556213, 0.3364751935005188","0.5250765085220337, 0.3942852318286896","0.3645308017730713, 0.3720265030860901","0.49710217118263245, 0.43868058919906616","0.3526338040828705, 0.5629018545150757","0.42566174268722534, 0.5751993656158447","0.372260719537735, 0.7148785591125488","0.4301525056362152, 0.724023699760437","0.3898572027683258, 0.3391852378845215","0.48996272683143616, 0.392548143863678","0.3730117380619049, 0.870356559753418","0.38767027854919434, 0.8760945200920105","0.5299007296562195, 0.3229164779186249",-21.269932879671963,Leading Side
8.041374708041374,43.75340655179299,24.03428230161733,40.93162751743224,58.10103508088359,158.28164577530538,150.99442539903677,186.94193163052836,196.654145144469,"0.4118533730506897, 0.3343186676502228","0.5232335329055786, 0.3910350501537323","0.3606608510017395, 0.3667975664138794","0.4851241707801819, 0.42130884528160095","0.35545089840888977, 0.5630234479904175","0.4278523325920105, 0.5742422938346863","0.37636977434158325, 0.7144631743431091","0.43175816535949707, 0.7230798006057739","0.37902405858039856, 0.30549436807632446","0.48022064566612244, 0.37869706749916077","0.37887948751449585, 0.870282769203186","0.3909667134284973, 0.8737272024154663","0.5285595059394836, 0.3214466869831085",-20.228118803485966,Leading Side
8.074741408074741,44.497634616912464,23.87884855418388,44.01574274557724,56.72085479698897,158.1018425347746,151.24025973076454,187.81338031763812,197.47499909867005,"0.41191554069519043, 0.3328798711299896","0.52218097448349, 0.3897537887096405","0.3596583902835846, 0.3653719127178192","0.4827445447444916, 0.42177948355674744","0.35618627071380615, 0.5627075433731079","0.4286346435546875, 0.5730193257331848","0.3782028555870056, 0.714218258857727","0.43308210372924805, 0.7212912440299988","0.37601238489151, 0.30032187700271606","0.4784697890281677, 0.37969788908958435","0.3794552981853485, 0.8720636367797852","0.39037472009658813, 0.8726503252983093","0.5278233289718628, 0.3212774395942688",-19.867857903299242,Leading Side
8.108108108108109,47.81987662904343,59.326224628173854,91.04119704691593,62.10587350073529,152.72224661027505,158.97334291177506,195.1917592041212,187.2214915234988,"0.5142447352409363, 0.3811529278755188","0.4311071038246155, 0.34267544746398926","0.471571147441864, 0.39399176836013794","0.3608090877532959, 0.36269327998161316","0.4271233081817627, 0.564336359500885","0.37319546937942505, 0.5621861219406128","0.43194255232810974, 0.7141761183738708","0.3900696933269501, 0.7163246870040894","0.44825953245162964, 0.32132235169410706","0.37669357657432556, 0.2879592180252075","0.39456707239151, 0.8716762661933899","0.3875335156917572, 0.8655091524124146","0.5163277387619019, 0.32095059752464294",-19.80683434315337,Leading Side
8.141474808141476,54.334721835255486,58.62476485434966,103.22594419806924,59.11256130076728,152.04091940024756,158.21584315593472,197.04311811788935,186.51192813840376,"0.5233431458473206, 0.3878459930419922","0.42323341965675354, 0.33765798807144165","0.4723062515258789, 0.3963765501976013","0.3508714437484741, 0.35928183794021606","0.4357639253139496, 0.5660164952278137","0.3646377623081207, 0.5604161620140076","0.4404163360595703, 0.7154892086982727","0.3839622437953949, 0.71675044298172","0.44339799880981445, 0.3273196816444397","0.36991479992866516, 0.2842971980571747","0.3978019058704376, 0.8716861009597778","0.3853301703929901, 0.863337516784668","0.5096198320388794, 0.3205348253250122",-20.031386651183528,Leading Side
8.174841508174842,73.6698686552515,51.19684527419521,71.944670007927,37.09982301359853,153.54477705613286,162.11804098401095,211.2088417793076,178.36932796903116,"0.43907833099365234, 0.34831172227859497","0.510179340839386, 0.3671557307243347","0.35278597474098206, 0.35626301169395447","0.48993319272994995, 0.3724899888038635","0.3975990414619446, 0.5604082345962524","0.4230079650878906, 0.5625523924827576","0.43933796882629395, 0.712047278881073","0.4064081311225891, 0.7163339257240295","0.36986058950424194, 0.2810526490211487","0.5050498247146606, 0.35323864221572876","0.39518001675605774, 0.8678990602493286","0.3946465849876404, 0.8647773861885071","0.511542022228241, 0.31716981530189514",-17.52155494460829,Leading Side
8.208208208208209,71.17161782180828,6.945374624991759,66.83045080739862,17.603566025426808,154.8386331238576,159.9131112792288,200.6482067564323,185.9440144112231,"0.42334723472595215, 0.3383941948413849","0.5225497484207153, 0.374938428401947","0.33775824308395386, 0.3487865924835205","0.5184270143508911, 0.3880942761898041","0.3767862021923065, 0.5592409372329712","0.4370996356010437, 0.5637925863265991","0.4129104018211365, 0.7125821113586426","0.425764262676239, 0.7160317301750183","0.35860440135002136, 0.2772502303123474","0.5182973146438599, 0.3516308069229126","0.3928833603858948, 0.8669476509094238","0.3990171551704407, 0.864652156829834","0.5147256851196289, 0.3148786127567291",-17.85963934177113,Leading Side
8.241574908241576,74.45913632616345,7.178174217375384,73.56125348456038,21.62173600266332,157.11477068202743,159.61330752487223,196.0682070721455,187.38831944055192,"0.4164460599422455, 0.3368277847766876","0.5228546857833862, 0.377797394990921","0.33107835054397583, 0.34327465295791626","0.5174108743667603, 0.395926296710968","0.37226349115371704, 0.5595141649246216","0.44028639793395996, 0.5641907453536987","0.4038628041744232, 0.7125982046127319","0.43104249238967896, 0.7150838971138","0.34858712553977966, 0.26174262166023254","0.5136765837669373, 0.3524353504180908","0.3919863700866699, 0.8667657971382141","0.40207892656326294, 0.8655751347541809","0.5158012509346008, 0.312581330537796",-17.21527579281361,Leading Side
8.274941608274942,74.13187366269865,3.3908725040043257,73.73718207111632,29.18624537395729,158.2665583989414,158.461744151341,192.82336897093515,189.49062582432683,"0.4147321283817291, 0.33607470989227295","0.5227729678153992, 0.37943193316459656","0.3292592167854309, 0.34281986951828003","0.515317976474762, 0.3995323181152344","0.3698790371417999, 0.5594075322151184","0.44122424721717834, 0.5648525357246399","0.39783018827438354, 0.7120388746261597","0.43547505140304565, 0.7143839001655579","0.3461626172065735, 0.2615581154823303","0.5082899332046509, 0.3543272018432617","0.3912420868873596, 0.8662751317024231","0.4041562080383301, 0.8657172322273254","0.5163294076919556, 0.3115387558937073",-17.18356024895915,Leading Side
8.308308308308309,74.61788565903089,12.824378249285015,78.84673467563258,50.08435533520037,159.40049928523908,156.7540972484446,189.18598780056217,190.1140034304009,"0.416090190410614, 0.3349993824958801","0.5234894156455994, 0.3795340359210968","0.32845908403396606, 0.34006842970848083","0.5052614212036133, 0.4039441645145416","0.36844775080680847, 0.5577718615531921","0.44161683320999146, 0.5640660524368286","0.39126044511795044, 0.7099067568778992","0.4398525655269623, 0.7127464413642883","0.3399232029914856, 0.2568392753601074","0.49663567543029785, 0.3675518035888672","0.3895189166069031, 0.8615449666976929","0.4106643795967102, 0.8658455014228821","0.5167213082313538, 0.31069472432136536",-17.639666572259337,Leading Side
8.341675008341676,73.51018430823564,277.59541611606,78.65457020695037,149.40234091546867,159.23435169636508,157.81564519955944,188.052349578062,189.0782269614428,"0.41830629110336304, 0.3335787355899811","0.5236273407936096, 0.3765399158000946","0.3287960886955261, 0.3393537402153015","0.4688386023044586, 0.36113256216049194","0.3677045404911041, 0.5563331842422485","0.44293779134750366, 0.5638797283172607","0.3891828954219818, 0.7097947597503662","0.4400568902492523, 0.7115316390991211","0.34028610587120056, 0.2538542151451111","0.40727105736732483, 0.2966959476470947","0.3889617621898651, 0.8587946891784668","0.4129973351955414, 0.8619824647903442","0.5166751742362976, 0.3074379861354828",-17.752419478545836,Leading Side
8.375041708375042,282.7603937273366,272.3455422886835,81.81512176083959,150.10233728417683,159.08371867260703,159.1871460513152,188.2042808225645,186.66722333325893,"0.4181240499019623, 0.33271709084510803","0.5216603875160217, 0.3723638355731964","0.3232351541519165, 0.3326055407524109","0.45542630553245544, 0.3483477234840393","0.36730214953422546, 0.5559101104736328","0.4433009624481201, 0.5636529326438904","0.3890964984893799, 0.7092652320861816","0.4395367503166199, 0.7110341787338257","0.33602041006088257, 0.2444513738155365","0.3870280385017395, 0.2673289477825165","0.3887934982776642, 0.8592497706413269","0.4179575443267822, 0.8620853424072266","0.5149747729301453, 0.3036249876022339",-17.310650024652492,Leading Side
8.408408408408409,281.61416696313785,272.4289786848264,82.82692929606301,149.98700158110648,158.9923886647998,159.64646761417842,188.494140792817,186.2148417447817,"0.4171222746372223, 0.33205193281173706","0.520405650138855, 0.37195754051208496","0.32180750370025635, 0.33025923371315","0.4577562212944031, 0.3498930335044861","0.36665984988212585, 0.5561232566833496","0.4435354769229889, 0.563848078250885","0.3889739513397217, 0.7087835073471069","0.4397556185722351, 0.7104235887527466","0.3346461355686188, 0.24171897768974304","0.39360159635543823, 0.2750035226345062","0.38850897550582886, 0.8582846522331238","0.4193629324436188, 0.8614090085029602","0.5153710246086121, 0.30226728320121765",-17.020189879444143,Leading Side
8.441775108441776,282.4186951673521,282.0564911628922,83.6098889207946,141.84886227333158,159.5848964892976,160.3590031513789,187.12055044407728,184.75762376027325,"0.41786378622055054, 0.331073135137558","0.5215777158737183, 0.371703177690506","0.3203023076057434, 0.33042463660240173","0.4604984223842621, 0.361416757106781","0.3666972219944, 0.5562919974327087","0.445436954498291, 0.563855767250061","0.3871011435985565, 0.7088960409164429","0.44038668274879456, 0.7103067636489868","0.33125728368759155, 0.23815563321113586","0.41618871688842773, 0.31270280480384827","0.3883848786354065, 0.8574792146682739","0.42308276891708374, 0.8568870425224304","0.5140749216079712, 0.30170348286628723",-16.962840345756106,Leading Side
8.475141808475142,282.84736195332505,289.2746702558384,83.06102445098325,128.8873068024051,159.50849144429216,160.2122780418024,187.16795627201256,184.33031313385797,"0.4184021055698395, 0.33083152770996094","0.522432804107666, 0.37151670455932617","0.31969279050827026, 0.3307562470436096","0.4568425118923187, 0.3684709668159485","0.36677560210227966, 0.5564064383506775","0.4450961649417877, 0.5635746717453003","0.3871499300003052, 0.7090957760810852","0.4396120011806488, 0.7099535465240479","0.33108577132225037, 0.2377353012561798","0.4019289016723633, 0.29351967573165894","0.38827240467071533, 0.8577958345413208","0.4228883683681488, 0.8572853207588196","0.5111611485481262, 0.30217888951301575",-17.160451313705813,Leading Side
8.508508508508509,281.1145337637932,55.54841366312638,84.58726523332425,129.99670805489157,161.6532809382597,159.97648215045564,185.06826340696816,185.07937540109927,"0.41760310530662537, 0.3298744261264801","0.522743821144104, 0.37101706862449646","0.3186034560203552, 0.32828283309936523","0.46729087829589844, 0.38385599851608276","0.3693051338195801, 0.5564066171646118","0.44742512702941895, 0.5630530118942261","0.3865017294883728, 0.7118943929672241","0.44384804368019104, 0.7102423906326294","0.3291831910610199, 0.23296812176704407","0.4137590527534485, 0.34356462955474854","0.3896677792072296, 0.8578249216079712","0.4272698760032654, 0.8563925623893738","0.5117287039756775, 0.3005804717540741",-16.453569729640545,Leading Side
8.541875208541876,279.2206833629866,56.391123093071,86.22085268259723,139.60339089946078,162.2664786130973,159.8222494430157,184.74549783119525,185.47768477866623,"0.4170301854610443, 0.3299589157104492","0.5228451490402222, 0.3698809742927551","0.31854331493377686, 0.3255945146083832","0.47194385528564453, 0.38104668259620667","0.369907945394516, 0.5563480854034424","0.4478333592414856, 0.5629087090492249","0.38631385564804077, 0.7130855917930603","0.44508296251296997, 0.711742103099823","0.3292180299758911, 0.2291591465473175","0.41603773832321167, 0.35129061341285706","0.3894250988960266, 0.857995331287384","0.42826157808303833, 0.8585528135299683","0.5128742456436157, 0.30129075050354004",-16.235538100159904,Leading Side
8.575241908575242,276.9248963765877,251.82892633990016,87.36230706335935,177.72936001012107,163.35322632954066,159.71813787252492,184.4024455316509,184.7370673172352,"0.4133566915988922, 0.33014410734176636","0.5227493047714233, 0.36913225054740906","0.3183055520057678, 0.32363253831863403","0.461540162563324, 0.31912732124328613","0.3699994683265686, 0.5564888119697571","0.4480540156364441, 0.5629503130912781","0.38598915934562683, 0.7138252258300781","0.44598260521888733, 0.7123711705207825","0.329067587852478, 0.2299988716840744","0.38961631059646606, 0.2554545998573303","0.38952016830444336, 0.8582582473754883","0.4318002760410309, 0.8588215708732605","0.5126364827156067, 0.30150651931762695",-15.693691518802158,Leading Side
8.608608608608609,276.1742511434712,249.58837837832263,87.73137209733281,179.405757096847,163.99515387985832,160.04851254989478,184.15417536094623,184.07548020950384,"0.4114573895931244, 0.3302399218082428","0.5223417282104492, 0.368624210357666","0.31717681884765625, 0.32336556911468506","0.45652323961257935, 0.31077826023101807","0.37015700340270996, 0.5565016865730286","0.44811567664146423, 0.5630063414573669","0.385858952999115, 0.7149249315261841","0.44561538100242615, 0.7140771150588989","0.32772600650787354, 0.2298903912305832","0.38584816455841064, 0.24735280871391296","0.3896922469139099, 0.8607147336006165","0.4328182637691498, 0.8596562147140503","0.5126729011535645, 0.30171528458595276",-15.3571743065301,Leading Side
